0,0
0.01,0.133451
0.02,0.139531
0.03,0.139884
0.04,0.171947
0.05,0.120147
0.060000000000000005,0.146387
0.07,0.127492
0.08,0.140623
0.09,0.133269
0.09999999999999999,0.125991
0.10999999999999999,0.128279
0.11999999999999998,0.159386
0.12999999999999998,0.151623
0.13999999999999999,0.140727
0.15,0.139616
0.16,0.139752
0.17,0.127653
0.18000000000000002,0.17208
0.19000000000000003,0.170646
0.20000000000000004,0.12111
0.21000000000000005,0.172319
0.22000000000000006,0.158779
0.23000000000000007,0.144377
0.24000000000000007,0.145265
0.25000000000000006,0.120426
0.26000000000000006,0.127227
0.2700000000000001,0.127263
0.2800000000000001,0.133578
0.2900000000000001,0.146339
0.3000000000000001,0.164411
0.3100000000000001,0.152746
0.3200000000000001,0.158302
0.3300000000000001,0.133948
0.34000000000000014,0.133104
0.35000000000000014,0.133141
0.36000000000000015,0.126172
0.37000000000000016,0.140531
0.38000000000000017,0.134289
0.3900000000000002,0.139106
0.4000000000000002,0.112491
0.4100000000000002,0.114565
0.4200000000000002,0.165139
0.4300000000000002,0.159623
0.4400000000000002,0.139423
0.45000000000000023,0.146263
0.46000000000000024,0.151309
0.47000000000000025,0.151935
0.48000000000000026,0.140616
0.49000000000000027,0.122395
0.5000000000000002,0.158474
0.5100000000000002,0.133618
0.5200000000000002,0.132948
0.5300000000000002,0.108062
0.5400000000000003,0.158339
0.5500000000000003,0.140342
0.5600000000000003,0.11424
0.5700000000000003,0.138881
0.5800000000000003,0.120486
0.5900000000000003,0.17889
0.6000000000000003,0.148337
0.6100000000000003,0.152835
0.6200000000000003,0.102787
0.6300000000000003,0.138044
0.6400000000000003,0.132023
0.6500000000000004,0.15216
0.6600000000000004,0.101981
0.6700000000000004,0.146416
0.6800000000000004,0.145762
0.6900000000000004,0.132161
0.7000000000000004,0.115453
0.7100000000000004,0.146207
0.7200000000000004,0.145521
0.7300000000000004,0.151533
0.7400000000000004,0.144681
0.7500000000000004,0.121242
0.7600000000000005,0.133293
0.7700000000000005,0.132952
0.7800000000000005,0.138917
0.7900000000000005,0.157853
0.8000000000000005,0.152723
0.8100000000000005,0.165075
0.8200000000000005,0.139896
0.8300000000000005,0.165006
0.8400000000000005,0.126733
0.8500000000000005,0.127396
0.8600000000000005,0.146026
0.8700000000000006,0.145685
0.8800000000000006,0.120549
0.8900000000000006,0.13394
0.9000000000000006,0.14564
0.9100000000000006,0.120241
0.9200000000000006,0.13825
0.9300000000000006,0.12064
0.9400000000000006,0.139981
0.9500000000000006,0.146668
0.9600000000000006,0.11981
0.9700000000000006,0.152699
0.9800000000000006,0.443978
